"index","id","name","primaryMuscle","inferredMuscle","bodyPart","equipment","imageTarget","videoTarget","duplicateCount","quality","flags"
"216","dumbbell_shrug_dumbbell_shrug_6kq","Dumbbell Shrug","Back","Back","Back","Dumbbell","Back","Back","2","74","duplicate_group"
"217","dynamic_back_stretch_dynamic_back_stretch_9ma","Dynamic Back Stretch","Back","Back","Back","Body weight","Back","Back","2","74","duplicate_group"
"218","dynamic_back_stretch","Dynamic Back Stretch","Back","Back","Back","Body weight","Back","Back","2","74","duplicate_group"
"219","elevanted_inverted_row_between_3_chairs","Elevanted Inverted Row between 3 Chairs","Back","Back","Back","Body weight","Back","","1","44","missing_video"
"220","elevanted_inverted_underhand_grip_row_between_3_chairs","Elevanted Inverted Underhand Grip Row between 3 Chairs","Back","Back","Back","Body weight","Back","","1","44","missing_video"
"221","elevated_row","Elevated Row","Back","Back","Back","Cable","Back","Back","1","74",""
"222","exercise_ball_alternating_arm_ups","Exercise Ball Alternating Arm Ups","Back","Custom","Back","Stability ball","Back","","1","44","missing_video;image_target:Back"
"223","exercise_ball_hug","Exercise Ball Hug","Back","Custom","Back","Stability ball","Back","","1","44","missing_video;image_target:Back"
"224","exercise_ball_lat_stretch","Exercise Ball Lat Stretch","Back","Custom","Back","Stability ball","Back","Back","1","74","image_target:Back;video_target:Back"
"225","exercise_ball_lower_back_prone_stretch","Exercise Ball Lower Back Prone Stretch","Back","Back","Back","Stability ball","Back","","1","44","missing_video"
"226","exercise_ball_lower_back_stretch","Exercise Ball Lower Back Stretch","Back","Back","Back","Stability ball","Back","","1","44","missing_video"
"227","exercise_ball_lying_side_lat_stretch","Exercise Ball Lying Side Lat Stretch","Back","Custom","Back","Stability ball","Back","Back","1","74","image_target:Back;video_target:Back"
"228","exercise_ball_prone_leg_raise","Exercise Ball Prone Leg Raise","Back","Core","Back","Stability ball","Back","","1","44","missing_video;muscle_mismatch:Back->Core;image_target:Back"
"229","ez_bar_lying_bent_arms_pullover","EZ Bar Lying Bent Arms Pullover","Back","Custom","Back","EZ Barbell","Back","Back","1","74","image_target:Back;video_target:Back"
"230","ez_bar_reverse_grip_bent_over_row","EZ Bar Reverse Grip Bent Over Row","Back","Back","Back","EZ Barbell","Back","Back","1","74",""
"231","fixed_bar_back_stretch","Fixed Bar Back Stretch","Back","Back","Back","Body weight","Back","Back","1","74",""
"232","gironda_sternum_chin","Gironda Sternum Chin","Back","Custom","Back","Body weight","Back","","1","44","missing_video;image_target:Back"
"233","hanging_scapular_shrug","Hanging Scapular Shrug","Back","Back","Back","Body weight","Back","","1","44","missing_video"
"234","iliocostalis","Iliocostalis","Back","Custom","Back","Body weight","","","1","24","missing_image;missing_video"
"235","incline_row","Incline Row","Back","Back","Back","Dumbbell","Back","Back","2","74","duplicate_group"
"236","incline_row_incline_row_r","Incline Row","Back","Back","Back","Barbell","Back","Back","2","74","duplicate_group"
"237","incline_shrug","Incline Shrug","Back","Back","Back","Dumbbell","Back","Back","1","74",""
"238","infraspinatus","Infraspinatus","Back","Custom","Back","Body weight","","","1","24","missing_image;missing_video"
"239","inverted_row_inverted_row_6n9","Inverted Row","Back","Back","Back","Body weight","Back","","4","44","missing_video;duplicate_group"
"240","inverted_row_inverted_row_7vf","Inverted Row","Back","Back","Back","Body weight","Back","Back","4","74","duplicate_group"
"241","inverted_row","Inverted Row","Back","Back","Back","Body weight","Back","Back","4","74","duplicate_group"
"242","inverted_row_inverted_row_6n1","Inverted Row","Back","Back","Back","Body weight","Back","Back","4","74","duplicate_group"
"243","inverted_row_bent_knee_under_table","Inverted Row Bent Knee under Table","Back","Back","Back","Body weight","Back","","1","44","missing_video"
"244","inverted_row_bent_knees","Inverted Row Bent Knees","Back","Back","Back","Body weight","Back","Back","1","74",""
"245","inverted_row_between_chairs","Inverted Row between Chairs","Back","Back","Back","Body weight","Back","Back","2","74","duplicate_group"
"246","inverted_row_between_chairs_inverted_row_between_chairs_8pf","Inverted Row between Chairs","Back","Back","Back","Body weight","Back","Back","2","74","duplicate_group"
"247","inverted_row_on_bench","Inverted Row on Bench","Back","Back","Back","Body weight","Back","","1","44","missing_video"
"248","inverted_row_under_table","Inverted Row under Table","Back","Back","Back","Body weight","Back","","1","44","missing_video"
"249","inverted_row_with_bed_sheet","Inverted Row with Bed Sheet","Back","Back","Back","Body weight","Back","","1","44","missing_video"
"250","inverted_row_with_bent_knee_between_chairs","Inverted Row with Bent Knee between Chairs","Back","Back","Back","Body weight","Back","Back","1","74",""
"251","inverted_row_with_straps","Inverted Row with Straps","Back","Back","Back","Suspension","Back","Back","2","74","duplicate_group"
"252","inverted_row_with_straps_inverted_row_with_straps_6n0","Inverted Row with Straps","Back","Back","Back","Body weight","Back","Back","2","74","duplicate_group"
"253","inverted_shrug","Inverted Shrug","Back","Back","Back","Body weight","Back","","2","44","missing_video;duplicate_group"
"254","inverted_shrug_inverted_shrug_978","Inverted Shrug","Back","Back","Back","Body weight","Back","","2","44","missing_video;duplicate_group"
"255","inverted_underhand_grip_row_between_chairs","Inverted Underhand Grip Row between Chairs","Back","Back","Back","Body weight","Back","","1","44","missing_video"
"256","jumping_pull_up","Jumping Pull-up","Back","Back","Back","Body weight","Back","Back","1","74",""
"257","kettlebell_alternating_renegade_row","Kettlebell Alternating Renegade Row","Back","Back","Back","Kettlebell","Back","","2","44","missing_video;duplicate_group"
"258","kettlebell_alternating_renegade_row_kettlebell_alternating_renegade_row_6nx","Kettlebell Alternating Renegade Row","Back","Back","Back","Kettlebell","Back","Back","2","74","duplicate_group"
"259","kettlebell_alternating_row","Kettlebell Alternating Row","Back","Back","Back","Kettlebell","Back","Back","1","74",""
"260","kettlebell_angled_press","Kettlebell Angled Press","Back","Custom","Back","Kettlebell","Back","Back","1","74","image_target:Back;video_target:Back"
"261","kettlebell_around_head_rotation","Kettlebell Around Head Rotation","Back","Custom","Back","Kettlebell","Back","Back","1","74","image_target:Back;video_target:Back"
"262","kettlebell_bent_arm_pullover_with_knees_bent","Kettlebell Bent Arm Pullover with Knees Bent","Back","Custom","Back","Kettlebell","Back","","1","44","missing_video;image_target:Back"
"263","kettlebell_bent_over_row","Kettlebell Bent-Over Row","Back","Back","Back","Kettlebell","Back","","1","44","missing_video"
"264","kettlebell_one_arm_row","Kettlebell One Arm Row","Back","Back","Back","Kettlebell","Back","Back","1","74",""
"265","kettlebell_pullover_3_month_position","Kettlebell Pullover 3 Month Position","Back","Custom","Back","Kettlebell","Back","","1","44","missing_video;image_target:Back"
"266","kettlebell_sumo_high_pull","Kettlebell Sumo High Pull","Back","Custom","Back","Kettlebell","Back","Back","1","74","image_target:Back;video_target:Back"
"267","kettlebell_two_arm_row","Kettlebell Two Arm Row","Back","Back","Back","Kettlebell","Back","Back","1","74",""
"268","kipping_muscle_up","Kipping Muscle Up","Back","Custom","Back","Body weight","Back","","1","44","missing_video;image_target:Back"
"269","kneeling_back_rotation_stretch","Kneeling Back Rotation Stretch","Back","Back","Back","Body weight","Back","Back","2","74","duplicate_group"
"270","kneeling_back_rotation_stretch_kneeling_back_rotation_stretch_7j8","Kneeling Back Rotation Stretch","Back","Back","Back","Body weight","Back","Back","2","74","duplicate_group"
"271","kneeling_lat_stretch","Kneeling Lat Stretch","Back","Custom","Back","Body weight","Back","Back","2","74","image_target:Back;video_target:Back;duplicate_group"
"272","kneeling_lat_stretch_kneeling_lat_stretch_78s","Kneeling Lat Stretch","Back","Custom","Back","Body weight","Back","Back","2","74","image_target:Back;video_target:Back;duplicate_group"
"273","kneeling_lat_stretch_on_bench","Kneeling Lat Stretch on Bench","Back","Custom","Upper Arms","Body weight","","","1","44","missing_video"
"274","landmine_one_arm_bent_over_bench_row","Landmine One Arm Bent-Over Bench Row","Back","Back","Back","Leverage machine","Back","","1","44","missing_video"
"275","landmine_one_arm_bent_over_row","Landmine One Arm Bent-Over Row","Back","Back","Back","Leverage machine","Back","Back","1","74",""
"276","lever_alternating_narrow_grip_seated_row","Lever Alternating Narrow Grip Seated Row","Back","Back","Back","Leverage machine","Back","","2","44","missing_video;duplicate_group"
"277","lever_alternating_narrow_grip_seated_row_lever_alternating_narrow_grip_seated_row_0r","Lever Alternating Narrow Grip Seated Row","Back","Back","Back","Leverage machine","Back","","2","74","duplicate_group"
"278","lever_assisted_chin_up","Lever Assisted Chin-Up","Back","Back","Back","Leverage machine","Back","Back","1","74",""
"279","lever_bent_over_row_lever_bent_over_row_6p4","Lever Bent over Row","Back","Back","Back","Barbell","Back","Back","2","74","duplicate_group"
"280","lever_bent_over_row","Lever Bent over Row","Back","Back","Back","Leverage machine","Back","","2","44","missing_video;duplicate_group"
"281","lever_bent_over_row_with_v_bar","Lever Bent-over Row with V-bar","Back","Back","Back","Leverage machine","Back","Back","1","74",""
"282","lever_cable_rear_pulldown","Lever Cable Rear Pulldown","Back","Back","Back","Leverage machine","Back","","1","44","missing_video"
"283","lever_front_pulldown","Lever Front Pulldown","Back","Back","Back","Leverage machine","Back","Back","2","74","duplicate_group"
"284","lever_front_pulldown_lever_front_pulldown_6pj","Lever Front Pulldown","Back","Back","Back","Leverage machine","Back","Back","2","74","duplicate_group"
"285","lever_gripless_shrug","Lever Gripless Shrug","Back","Back","Back","Leverage machine","Back","Back","3","74","duplicate_group"
"286","lever_gripless_shrug_lever_gripless_shrug_6pk","Lever Gripless Shrug","Back","Back","Back","Leverage machine","Back","Back","3","74","duplicate_group"
"287","lever_gripless_shrug_lever_gripless_shrug_f3","Lever Gripless Shrug","Back","Back","Back","Leverage machine","Back","","3","44","missing_video;duplicate_group"
"288","lever_high_row","Lever High Row","Back","Back","Back","Leverage machine","Back","Back","5","74","duplicate_group"
"289","lever_high_row_lever_high_row_85h","Lever High Row","Back","Back","Back","Leverage machine","Back","Back","5","74","duplicate_group"
"290","lever_high_row_lever_high_row_85i","Lever High Row","Back","Back","Back","Leverage machine","Back","Back","5","74","duplicate_group"
"291","lever_high_row_lever_high_row_8hn","Lever High Row","Back","Back","Back","Leverage machine","Back","Back","5","74","duplicate_group"
"292","lever_high_row_lever_high_row_0y","Lever High Row","Back","Back","Back","Leverage machine","Back","Back","5","74","duplicate_group"
"293","lever_lateral_pulldown","Lever Lateral Pulldown","Back","Back","Back","Leverage machine","Back","Back","1","74",""
"294","lever_lateral_wide_pulldown","Lever Lateral Wide Pulldown","Back","Back","Back","Leverage machine","Back","Back","1","74",""
"295","lever_low_row","Lever Low Row","Back","Back","Back","Leverage machine","Back","Back","1","74",""
"296","lever_lying_banded_t_bar_row","Lever Lying Banded T-bar Row","Back","Back","Back","Leverage machine","Back","","1","44","missing_video"
"297","lever_lying_t_bar_row","Lever Lying T-bar Row","Back","Back","Back","Leverage machine","Back","Back","1","74",""
"298","lever_narrow_grip_seated_row","Lever Narrow Grip Seated Row","Back","Back","Back","Leverage machine","Back","","2","44","missing_video;duplicate_group"
"299","lever_narrow_grip_seated_row_lever_narrow_grip_seated_row_0e","Lever Narrow Grip Seated Row","Back","Back","Back","Leverage machine","Back","Back","2","74","duplicate_group"
"300","lever_neutral_grip_seated_row","Lever Neutral Grip Seated Row","Back","Back","Back","Leverage machine","Back","Back","1","74",""
"301","lever_one_arm_bent_over_row","Lever One Arm Bent over Row","Back","Back","Back","Barbell","Back","","1","44","missing_video"
"302","lever_one_arm_lateral_high_row","Lever One Arm Lateral High Row","Back","Back","Back","Leverage machine","Back","","1","44","missing_video"
"303","lever_one_arm_lateral_wide_pulldown","Lever One Arm Lateral Wide Pulldown","Back","Back","Back","Leverage machine","Back","Back","1","74",""
"304","lever_one_arm_low_row","Lever One Arm Low Row","Back","Back","Back","Leverage machine","Back","Back","1","74",""
"305","lever_one_arm_seated_row","Lever One Arm Seated Row","Back","Back","Back","Leverage machine","Back","","1","44","missing_video"
"306","lever_pullover","Lever Pullover","Back","Custom","Back","Leverage machine","Back","Back","1","74","image_target:Back;video_target:Back"
"307","lever_reverse_grip_high_row","Lever Reverse Grip High Row","Back","Back","Back","Leverage machine","Back","Back","1","74",""
"308","lever_reverse_grip_lateral_pulldown","Lever Reverse grip Lateral Pulldown","Back","Back","Back","Leverage machine","Back","Back","1","74",""
"309","lever_reverse_grip_vertical_row_lever_reverse_grip_vertical_row_7e0","Lever Reverse Grip Vertical Row","Back","Back","Back","Leverage machine","Back","","2","44","missing_video;duplicate_group"
"310","lever_reverse_grip_vertical_row","Lever Reverse Grip Vertical Row","Back","Back","Back","Leverage machine","Back","","2","44","missing_video;duplicate_group"
"311","lever_reverse_t_bar_row_lever_reverse_t_bar_row_8hr","Lever Reverse T-Bar Row","Back","Back","Back","Leverage machine","Back","Back","2","74","duplicate_group"
"312","lever_reverse_t_bar_row","Lever Reverse T-Bar Row","Back","Back","Back","Leverage machine","Back","Back","2","74","duplicate_group"
"313","lever_row","Lever Row","Back","Back","Back","Leverage machine","Back","Back","1","74",""
"314","lever_seated_row_lever_seated_row_7tz","Lever Seated Row","Back","Back","Back","Leverage machine","Back","Back","4","74","duplicate_group"
"315","lever_seated_row","Lever Seated Row","Back","Back","Back","Leverage machine","Back","Back","4","74","duplicate_group"
"316","lever_seated_row_lever_seated_row_85j","Lever Seated Row","Back","Back","Back","Leverage machine","Back","Back","4","74","duplicate_group"
"317","lever_seated_row_lever_seated_row_4s","Lever Seated Row","Back","Back","Back","Leverage machine","Back","Back","4","74","duplicate_group"
